Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%)
Fragrance + Color Cosmetics,Asia,Face Make-Up,Aveda,Tools,1863795.93,14.57,2.0,14.0,2124727.3602,0.027079370987544513
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Lipstick,795317.4,13.24,6.82,10.14,906661.8360000001,0.01155528595206737
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Mascara,1650498.0,10.47,11.87,3.73,1881567.7200000002,0.02398033332769444
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Toner,4220905.31,13.44,10.24,10.99,4811832.0534,0.06132616718010892
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Bronzer,1433801.73,13.53,12.35,7.05,1634533.9722000002,0.02083192067559303
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Hair Dye,4849658.47,11.78,-2.14,6.45,5528610.655800001,0.07046141627319549
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Face Make-Up,4782660.83,9.8,12.36,13.34,5452233.3462000005,0.06948799749936549
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Tools,2075839.36,6.25,9.49,5.36,2366456.8704000004,0.030160181828483217
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Lipstick,4023156.26,11.64,4.71,11.89,4586398.1364,0.05845304153304064
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Mascara,2220634.99,11.65,2.52,6.14,2531523.8886000006,0.03226393928338078
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Toner,2866759.6,17.13,2.24,8.34,3268105.9440000006,0.04165158078250805
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Bronzer,3518272.96,9.04,0.55,14.07,4010831.1744000004,0.051117516239713195
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Hair Dye,3755905.58,13.66,7.95,1.41,4281732.3612,0.054570116265362026
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Face Make-Up,3281463.35,12.64,5.91,6.03,3740868.2190000005,0.04767687384996095
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Tools,866632.54,7.9,14.01,6.72,987961.0956000001,0.012591434331835896
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Lipstick,2600074.2,5.79,-4.25,11.04,2964084.5880000005,0.03777686855284797
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Mascara,2921425.99,12.63,-0.14,11.43,3330425.6286000004,0.04244583697307705
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Toner,1257064.61,7.85,4.21,5.01,1433053.6554000003,0.018264080515243405
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Bronzer,1613583.42,14.68,8.02,12.54,1839485.0988,0.02344399585073182
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Hair Dye,2379688.55,6.1,0.47,14.72,2712844.947,0.03457485234462438
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Face Make-Up,3183163.59,15.65,-4.85,8.25,3628806.4926,0.04624866187343484
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Tools,668878.96,13.54,13.42,14.56,762522.0144,0.009718242867717254
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Lipstick,2932487.04,11.87,13.9,10.43,3343035.2256000005,0.04260654462976872
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Mascara,792046.76,11.99,-0.2,7.58,902933.3064000001,0.0115077663322951
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Toner,2549595.07,13.73,2.14,3.3,2906538.3798,0.03704344969169695
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Bronzer,2766737.46,17.45,8.28,5.74,3154080.7044,0.04019834408828042
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Hair Dye,4709853.6,18.68,-0.81,1.55,5369233.104,0.06843017031989232
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Face Make-Up,3835889.19,17.41,14.36,13.46,4372913.676600001,0.05573221014766442
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Tools,3202406.46,12.95,-4.44,4.45,3650743.3644000003,0.04652824442172118
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Lipstick,2568266.38,14.43,6.15,11.4,2927823.6732,0.03731472795890158
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Mascara,1758951.19,13.47,-3.24,6.79,2005204.3566,0.02555606601361819
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Toner,3875723.75,15.4,14.81,4.89,4418325.075,0.05631097245259422
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Bronzer,2741851.85,9.94,3.81,13.0,3125711.1090000006,0.03983677732305986
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Hair Dye,3578940.84,18.24,-0.93,13.23,4079992.5576000004,0.05199896897984652
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Face Make-Up,768930.23,18.33,1.58,5.4,876580.4622000001,0.011171902796089877
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Tools,2804398.6,19.11,-4.04,5.93,3197014.4040000006,0.040745528447607704
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Lipstick,4354573.95,10.94,-1.02,6.95,4964214.303,0.06326825892615139
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Mascara,2234986.26,18.73,10.24,8.07,2547884.3364,0.03247245104060541
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Toner,4947667.55,11.98,-3.84,4.67,5640341.007,0.07188540491634482
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Bronzer,2462317.16,7.35,13.95,11.74,2807041.5624000006,0.03577537582917515
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Hair Dye,1707292.4,13.86,9.43,14.18,1946313.3360000001,0.024805507695155903
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Face Make-Up,4467359.07,12.73,10.49,8.87,5092789.339800001,0.06490693087365089
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Tools,2987167.51,6.72,-2.48,8.41,3405370.9614,0.04340100539077236
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Lipstick,1709876.95,5.32,9.46,1.45,1949259.7230000002,0.024843059010275392
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Mascara,3178745.78,13.09,14.38,7.78,3623770.1892000004,0.046184474848440925
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Toner,786206.46,13.28,11.82,14.96,896275.3644000001,0.011422911736449643
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Bronzer,2436544.28,9.8,13.13,3.68,2777660.4792,0.0354009177848669
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Hair Dye,3269430.12,11.09,-4.18,5.86,3727150.3368000006,0.04750204124403909
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Face Make-Up,1693528.35,15.29,13.98,4.75,1930622.3190000004,0.024605527745504917
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Tools,4151596.73,5.83,5.76,1.99,4732820.2722000005,0.06031917241194249
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Lipstick,4703148.46,16.5,8.16,12.53,5361589.2444,0.0683327503337979
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Mascara,3413839.08,19.53,9.28,13.95,3891776.5512000006,0.04960018071243329
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Toner,2827093.51,6.76,5.56,2.78,3222886.6014,0.04107526620351048
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Bronzer,3166220.66,12.24,7.45,1.14,3609491.5524000004,0.04600249549883289
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Hair Dye,1376782.21,12.37,14.01,6.37,1569531.7194,0.020003475505841146
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Face Make-Up,2409674.12,15.72,7.08,5.18,2747028.4968000003,0.0350105171946399
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Tools,2348673.78,8.27,14.32,2.83,2677488.1092,0.03412423409323493
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Lipstick,2173265.53,5.39,-0.56,11.93,2477522.7042,0.0315757012846962
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Mascara,1405288.55,6.2,4.49,1.14,1602028.9470000002,0.020417648401023444
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Toner,881447.69,17.11,10.43,13.81,1004850.3666000001,0.012806685871249935
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Bronzer,4345319.46,15.25,-3.95,11.96,4953664.184400001,0.06313379905102412
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Hair Dye,4304798.65,16.99,5.17,4.26,4907470.461000001,0.0625450661167775
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Face Make-Up,4303984.89,15.91,14.62,3.18,4906542.7746,0.06253324287552016
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Tools,1515490.62,8.18,10.85,3.62,1727659.3068000004,0.022018790827128727
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Lipstick,799969.23,19.98,-4.5,12.69,911964.9222,0.011622873088788389
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Mascara,2144150.79,17.62,6.09,13.62,2444331.9006000003,0.03115268885453927
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Toner,4667868.44,5.14,-3.49,4.51,5321370.0216000015,0.06782016162456729
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Bronzer,3511919.37,18.32,4.2,9.5,4003588.0818000007,0.051025203976367534
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Hair Dye,1348249.34,17.07,14.35,4.76,1537004.2476000004,0.019588917152304354
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Face Make-Up,2726716.78,6.29,6.18,8.04,3108457.1292000003,0.03961687761791754
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Tools,1149964.18,11.63,1.68,8.31,1310959.1652000002,0.01670800228252855
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Lipstick,3135444.51,5.13,10.22,10.98,3574406.7414,0.0455553441932614
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Mascara,2148288.74,5.79,10.1,14.37,2449049.1636000006,0.031212809751561467
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Toner,1580682.18,9.85,-1.32,9.08,1801977.6852000002,0.02296596879338642
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Bronzer,1196786.28,10.34,8.94,8.84,1364336.3592,0.01738828760556598
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Hair Dye,2239081.54,11.3,6.24,1.08,2552552.9556000005,0.03253195197878907
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Face Make-Up,853294.41,18.22,-3.44,10.9,972755.6274000001,0.012397642637833165
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Tools,4640171.74,9.06,2.41,8.96,5289795.783600001,0.06741775211054353
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Lipstick,4467690.36,19.13,9.79,2.21,5093167.010400001,0.0649117442358168
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Mascara,3511193.7,11.15,4.41,1.69,4002760.8180000004,0.05101466060795029
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Toner,1359779.63,16.86,4.08,5.22,1550148.7782,0.01975644246743044
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Bronzer,2228085.83,17.82,9.98,4.81,2540017.8462000005,0.0323721936567707
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Hair Dye,1028758.28,8.78,13.42,9.14,1172784.4392000001,0.014946983557705375
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Face Make-Up,2900660.94,13.95,2.32,12.3,3306753.4716000003,0.0421441384429569
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Tools,2854788.12,6.75,-2.42,8.52,3254458.4568000003,0.04147764535161033
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Lipstick,4714565.98,9.63,12.39,11.7,5374605.217200001,0.06849863719665725
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Mascara,1615155.99,5.55,-2.96,11.2,1841277.8286000001,0.023466843956443634
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Toner,1398513.82,10.57,5.03,11.16,1594305.7548000002,0.02031921733136742
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Bronzer,1009540.5,11.1,4.7,8.57,1150876.1700000002,0.014667765545797273
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Hair Dye,4182622.89,7.58,11.16,10.7,4768190.0946,0.06076995615035257
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Face Make-Up,3001418.66,15.49,3.24,2.94,3421617.2724000006,0.04360806248948013
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Tools,3495943.58,12.87,7.79,5.73,3985375.6812000005,0.05079308932407879
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Lipstick,4580899.6,13.81,-3.29,7.3,5222225.544,0.0665565782864942
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Mascara,3903602.25,16.91,4.89,13.53,4450106.565,0.05671602336612223
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Toner,1704507.97,11.16,12.97,13.55,1943139.0858000002,0.024765052293496743
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Bronzer,3585707.46,17.88,-3.22,13.11,4087706.5044000004,0.05209728221809452
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Hair Dye,1942789.58,7.67,-0.21,6.85,2214780.1212000004,0.02822708159232637
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Face Make-Up,1630364.02,9.81,-2.3,5.15,1858614.9828,0.0236878037083837
Fragrance + Color Cosmetics,Asia,Tools,Kilian,Tools,3075277.17,11.63,1.93,11.45,3505815.9738000003,0.04468116387396339
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Lipstick,4520794.87,16.35,1.64,11.42,5153706.151800001,0.06568330763728951
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Mascara,1183910.82,6.95,1.91,12.31,1349658.3348000003,0.017201218113480934
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Toner,1608567.11,5.95,-2.37,13.02,1833766.5054000004,0.02337111312935013
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Bronzer,3352024.78,8.8,6.11,8.39,3821308.2492,0.04870207146394095
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Hair Dye,3449461.9,8.5,12.29,5.33,3932386.566,0.0501177500143485
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Face Make-Up,3623592.44,5.24,2.45,5.92,4130895.3816000004,0.05264771878239999
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Tools,2945679.93,6.09,10.8,4.05,3358075.1202000007,0.04279822610999809
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Lipstick,3546670.17,17.05,6.24,11.37,4043203.9938000003,0.051530103568735434
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Mascara,3478371.4,10.33,11.18,5.13,3965343.396,0.050537780481720765
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Toner,3070458.13,16.18,2.58,5.24,3500322.2682000003,0.04461114731803937
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Bronzer,2567057.05,17.27,13.6,8.63,2926445.037,0.03729715742170421
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Hair Dye,3476597.92,18.55,-3.03,4.25,3963321.6288000005,0.050512013324444605
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Face Make-Up,3690050.03,17.36,12.14,6.81,4206657.034200001,0.05361329108867074
Fragrance + Color Cosmetics,Asia,Tools,Balmain,Tools,902029.56,11.57,-0.39,5.08,1028313.6984000002,0.013105722951638567
Hair/APDO,North America,Fragrance,Bobbi Brown,Lipstick,3975204.01,6.13,11.55,6.99,4531732.5714,0.057756336090917744
Hair/APDO,North America,Fragrance,Bobbi Brown,Mascara,3182287.69,6.34,1.75,2.26,3627807.9666000004,0.046235935790784805
Hair/APDO,North America,Fragrance,Bobbi Brown,Toner,4826946.75,17.11,4.19,4.13,5502719.295000001,0.07013143428227805
Hair/APDO,North America,Fragrance,Bobbi Brown,Bronzer,4700547.97,10.17,-1.78,8.88,5358624.6858,0.0682949674240244
Hair/APDO,North America,Fragrance,Bobbi Brown,Hair Dye,4746983.54,5.06,-0.24,14.14,5411561.2356,0.06896963679463951
Hair/APDO,North America,Fragrance,Bobbi Brown,Face Make-Up,1269886.85,6.7,6.4,13.07,1447671.0090000003,0.018450376765955435
Hair/APDO,North America,Fragrance,Bobbi Brown,Tools,2646994.18,19.92,8.58,2.04,3017573.3652000003,0.03845857598910584
Hair/APDO,North America,Fragrance,Aveda,Lipstick,4967744.59,11.12,0.75,8.81,5663228.8326,0.07217710724584382
Hair/APDO,North America,Fragrance,Aveda,Mascara,1869384.16,6.3,-4.97,7.29,2131097.9424,0.027160563220501973
Hair/APDO,North America,Fragrance,Aveda,Toner,4265885.4,13.58,14.98,5.02,4863109.356000001,0.061979689663207785
Hair/APDO,North America,Fragrance,Aveda,Bronzer,1762047.79,7.4,-1.72,4.99,2008734.4806000004,0.025601056980091668
Hair/APDO,North America,Fragrance,Aveda,Hair Dye,4067780.2,18.59,14.5,4.25,4637269.428,0.05910138945929989
Hair/APDO,North America,Fragrance,Aveda,Face Make-Up,4465838.96,9.92,-2.74,13.18,5091056.4144,0.06488484496715795
Hair/APDO,North America,Fragrance,Aveda,Tools,3362475.36,7.47,3.6,5.02,3833221.9104000004,0.048853909510317095
Hair/APDO,North America,Fragrance,Elizabeth Arden,Lipstick,3815575.56,11.8,14.79,1.77,4349756.1384000005,0.05543707036652233
Hair/APDO,North America,Fragrance,Elizabeth Arden,Mascara,2097568.7,12.23,5.06,5.42,2391228.3180000004,0.03047589067283856
Hair/APDO,North America,Fragrance,Elizabeth Arden,Toner,3781581.12,18.12,13.77,12.27,4311002.4768,0.05494316004219093
Hair/APDO,North America,Fragrance,Elizabeth Arden,Bronzer,4327610.89,13.26,11.52,5.25,4933476.4146,0.06287650857787187
Hair/APDO,North America,Fragrance,Elizabeth Arden,Hair Dye,2293154.43,9.75,4.35,5.0,2614196.0502000004,0.033317585118721224
Hair/APDO,North America,Fragrance,Elizabeth Arden,Face Make-Up,4827251.49,9.69,-3.04,8.38,5503066.698600001,0.07013586189550647
Hair/APDO,North America,Fragrance,Elizabeth Arden,Tools,756945.85,6.66,-0.61,7.5,862918.2690000001,0.010997779939154724
Hair/APDO,North America,Fragrance,Kilian,Lipstick,2449629.2,17.0,9.79,6.97,2792577.2880000006,0.035591030552750424
Hair/APDO,North America,Fragrance,Kilian,Mascara,2001668.93,9.75,10.48,1.73,2281902.5802,0.029082548511473183
Hair/APDO,North America,Fragrance,Kilian,Toner,557697.42,16.93,4.54,2.83,635775.0588000001,0.008102869574876919
Hair/APDO,North America,Fragrance,Kilian,Bronzer,1560046.71,18.99,12.19,10.94,1778453.2494,0.022666152950547688
Hair/APDO,North America,Fragrance,Kilian,Hair Dye,2670013.54,12.8,14.5,14.52,3043815.4356000004,0.038793027727787255
Hair/APDO,North America,Fragrance,Kilian,Face Make-Up,1468710.71,17.17,-1.06,3.99,1674330.2094,0.021339118488937738
Hair/APDO,North America,Fragrance,Kilian,Tools,3542418.65,11.08,13.63,2.25,4038357.2610000004,0.05146833259612635
Hair/APDO,North America,Fragrance,Frederic Malle,Lipstick,2801865.38,18.78,13.08,3.19,3194126.5332000004,0.04070872291376739
Hair/APDO,North America,Fragrance,Frederic Malle,Mascara,2149869.65,14.29,-1.81,14.55,2450851.401,0.03123577903038584
Hair/APDO,North America,Fragrance,Frederic Malle,Toner,4616371.98,7.5,-2.58,2.2,5262664.057200001,0.06707196182305508
Hair/APDO,North America,Fragrance,Frederic Malle,Bronzer,4592496.49,7.9,3.33,7.28,5235445.9986000005,0.06672507124302285
Hair/APDO,North America,Fragrance,Frederic Malle,Hair Dye,3195549.7,6.08,-0.46,14.04,3642926.6580000008,0.0464286215258752
Hair/APDO,North America,Fragrance,Frederic Malle,Face Make-Up,4587845.48,16.72,-4.61,5.58,5230143.847200001,0.06665749602020499
Hair/APDO,North America,Fragrance,Frederic Malle,Tools,3325814.31,9.13,13.19,9.87,3791428.3134000003,0.04832125560880175
Hair/APDO,North America,Fragrance,Balmain,Lipstick,823580.23,18.64,14.16,2.09,938881.4622000001,0.011965920853887282
Hair/APDO,North America,Fragrance,Balmain,Mascara,2895621.06,9.55,2.86,3.52,3301008.0084000006,0.04207091326950527
Hair/APDO,North America,Fragrance,Balmain,Toner,3101324.46,19.37,5.06,2.16,3535509.8844000003,0.04505960886237484
Hair/APDO,North America,Fragrance,Balmain,Bronzer,3290006.0,10.1,12.12,7.09,3750606.8400000003,0.04780099129481809
Hair/APDO,North America,Fragrance,Balmain,Hair Dye,1367778.24,7.87,10.38,4.72,1559267.1936,0.019872655473419078
Hair/APDO,North America,Fragrance,Balmain,Face Make-Up,3952550.27,8.09,1.43,7.52,4505907.3078000005,0.05742719650012823
Hair/APDO,North America,Fragrance,Balmain,Tools,4744381.32,18.98,-0.86,6.02,5408594.704800001,0.0689318287494362
Hair/APDO,North America,Hair Dye,Bobbi Brown,Lipstick,1172297.25,12.65,4.21,13.61,1336418.8650000002,0.01703248281072715
Hair/APDO,North America,Hair Dye,Bobbi Brown,Mascara,4685024.2,10.75,4.83,13.55,5340927.588,0.06806942023820385
Hair/APDO,North America,Hair Dye,Bobbi Brown,Toner,4130185.13,5.05,1.4,6.9,4708411.0482,0.06000808005976801
Hair/APDO,North America,Hair Dye,Bobbi Brown,Bronzer,1533723.28,7.99,-4.24,10.01,1748444.5392000002,0.02228369588260321
