Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Margin Contribution (%),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Margin Contribution for Target (%),Optimized Sales for Margin Target ($),Achieved Margin ($)
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Toner,2846196.6,18.45,-1.07,1.32,3244664.1240000003,0.04135281786718348,3244664.1240000003,598640.5308780001,0.06146975139542889,3244664.1240000003,598640.5308780001,0.0630872975124979,2561576.94,472610.94542999996
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Bronzer,4377491.98,13.66,12.81,9.36,4990340.857200001,0.06360123842604422,4990340.857200001,681680.5610935201,0.06999648780889965,4990340.857200001,681680.5610935201,0.0718384107790351,5690739.574000001,777355.0258084001
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Hair Dye,4145724.9,11.45,10.0,13.78,4726126.386000001,0.06023385971199159,4726126.386000001,541141.471197,0.05556561907936573,4726126.386000001,541141.471197,0.05702780087356522,5389442.37,617091.1513649999
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Face Make-Up,3074553.34,7.71,0.38,3.78,3504990.8076000004,0.04467064723918251,3504990.8076000004,270234.79126596,0.027748314022692646,3043807.8066,234677.58188885998,0.024731326504775736,3996919.3419999997,308162.4812682
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Tools,1610856.62,9.6,6.1,9.23,1836376.5468000004,0.02340437776399803,1836376.5468000004,176292.14849280004,0.018102072916654725,1594748.0538,153095.81316480003,0.016133891066279753,1449770.958,139178.011968
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Lipstick,2419248.86,14.23,-3.37,2.23,2757943.7004,0.035149630030115016,2757943.7004,392455.38856692,0.040298198876750284,2757943.7004,392455.38856692,0.041358626056594225,2177323.974,309833.2015002
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Mascara,1273232.57,12.77,-0.72,4.97,1451485.1298000002,0.01849898723432385,1451485.1298000002,185354.65107546005,0.019032630992900437,1260500.2443000001,160965.88119711002,0.01696327246928924,1145909.313,146332.61927010003
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Toner,2301407.76,17.18,-4.72,10.09,2623604.8464,0.033437498989845854,2623604.8464,450735.31261152006,0.04628251209575638,2623604.8464,450735.31261152006,0.047500413519289034,2071266.984,355843.6678512
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Bronzer,3509944.39,16.98,13.66,1.28,4001336.6046000007,0.0509965091953284,4001336.6046000007,679426.9554610802,0.06976508253173568,4001336.6046000007,679426.9554610802,0.07160091618641028,4562927.707,774785.1246486001
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Hair Dye,1192026.67,18.29,4.17,8.9,1358910.4038,0.017319134517037656,1358910.4038,248544.71285501996,0.025521128159229016,1180106.4033,215841.46116356997,0.022746295604120146,1072824.003,196219.51014869998
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Face Make-Up,3483622.42,15.19,13.63,14.96,3971329.5588,0.05061407333994319,3971329.5588,603244.9599817201,0.06194254449533549,3971329.5588,603244.9599817201,0.06357253192907768,4528709.146,687910.9192774
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Tools,3740708.57,9.31,12.6,1.69,4264407.7698,0.054349316624657036,4264407.7698,397016.36336838,0.040766529991510196,4264407.7698,397016.36336838,0.04183928107309419,4862921.141,452737.95822709997
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Lipstick,1539863.84,18.46,0.12,4.09,1755444.7776000004,0.02237291300108424,1755444.7776000004,324055.1059449601,0.03327470455707513,1755444.7776000004,324055.1059449601,0.03415031195634173,1385877.456,255832.97837760003
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Mascara,1121563.82,17.89,5.0,10.45,1278582.7548000002,0.016295369186683225,1278582.7548000002,228738.45483372005,0.023487377195428767,1110348.1818000001,198641.28972402003,0.020933668030638997,1009407.4380000001,180582.99065820003
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Toner,1575798.73,16.37,10.2,5.38,1796410.5522000003,0.02289501641489876,1796410.5522000003,294072.4073951401,0.030196013872168727,1796410.5522000003,294072.4073951401,0.030990607048179547,1418218.857,232162.42689090004
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Bronzer,2348071.85,8.15,14.53,10.04,2676801.9090000005,0.03411548856186202,2676801.9090000005,218159.35558350006,0.022401091574331858,2324591.1315,189454.17721725002,0.019965490852349162,3052493.4050000003,248778.21250750002
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Hair Dye,4705447.46,9.55,10.64,11.72,5364210.104400001,0.06836615285008109,5364210.104400001,512282.06497020007,0.05260227056773177,5364210.104400001,512282.06497020007,0.053986473310939496,6117081.698,584181.302159
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Face Make-Up,3612450.43,19.48,2.87,2.83,4118193.490200001,0.05248583484570905,4118193.490200001,802224.0918909601,0.0823741677157016,4118193.490200001,802224.0918909601,0.08454180321300792,3251205.387,633334.8093876
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Tools,3522689.87,15.94,6.5,3.9,4015866.4518000004,0.051181690188471955,4015866.4518000004,640129.11241692,0.06572989193286624,4015866.4518000004,640129.11241692,0.06745954154194668,4579496.831,729971.7948613999
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Lipstick,2770051.74,9.68,3.55,10.03,3157858.9836000004,0.04024649776016691,3157858.9836000004,305680.74961248005,0.031387984467889,3157858.9836000004,305680.74961248005,0.032213943760810965,3601067.2620000006,348583.31096160004
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Mascara,3853466.34,8.48,3.11,4.77,4392951.6276,0.055987591199898885,4392951.6276,372522.29802048,0.038251424465009114,4392951.6276,372522.29802048,0.039257991788141905,5009506.242,424806.12932159996
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Toner,1393842.26,16.75,13.19,6.18,1588980.1764000002,0.020251343534513182,1588980.1764000002,266154.17954700004,0.027329307665842975,1379903.8374,231133.89276450002,0.024357877400431917,1254458.034,210121.720695
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Bronzer,3880755.16,18.45,11.92,3.56,4424060.8824000005,0.05638407456414377,4424060.8824000005,816239.2328028,0.08381327379553745,4424060.8824000005,816239.2328028,0.08601877865783461,5044981.708000001,930799.1251260001
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Hair Dye,4803313.47,10.65,1.78,1.87,5475777.3558,0.06978806280771295,5475777.3558,583170.2883927,0.059881232224827996,5475777.3558,583170.2883927,0.06145697724529317,6244307.511,665018.7499215
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Face Make-Up,2687781.44,6.64,-0.03,5.44,3064070.8416000004,0.039051180215420166,3064070.8416000004,203454.30388224003,0.020891143908396765,2660903.6256,176684.00073984,0.018619715080140962,3494115.872,232009.2939008
Fragrance + Color Cosmetics,Europe,Face Make-Up,Elizabeth Arden,Tools,4139718.46,18.13,1.05,13.02,4719279.0444,0.06014659124313382,4719279.0444,855605.29074972,0.08785546885350684,4719279.0444,855605.29074972,0.09016734208027634,5381633.998,975690.2438373999
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Lipstick,4357539.22,16.47,-2.07,10.66,4967594.7108000005,0.06331134177933062,4967594.7108000005,818162.84886876,0.08401079500443621,4967594.7108000005,818162.84886876,0.08622149753969023,5664800.986,932992.7223941998
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Mascara,4752608.29,15.24,1.63,8.01,5417973.450600001,0.06905135963216186,5417973.450600001,825699.1538714402,0.0847846396926257,5417973.450600001,825699.1538714402,0.08701570556825737,6178390.777000001,941586.7544148002
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Toner,3405762.7,12.66,-2.6,5.37,3882569.4780000006,0.049482837774434504,3882569.4780000006,491533.2959148,0.05047174045857594,3882569.4780000006,491533.2959148,0.0517998793553042,4427491.510000001,560520.425166
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Bronzer,4110782.14,17.92,-2.25,14.33,4686291.6396,0.05972617110395351,4686291.6396,839783.4618163202,0.08623084799843264,4686291.6396,839783.4618163202,0.08849997013062019,5344016.782000001,957647.8073344002
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Hair Dye,1979701.78,14.93,10.04,12.37,2256860.0292,0.02876338448991153,2256860.0292,336949.20235956,0.034598699275427525,2256860.0292,336949.20235956,0.03550914694111906,1781731.602,266012.52817859995
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Face Make-Up,4755873.66,9.69,12.17,2.84,5421695.9724,0.06909880268331263,5421695.9724,525362.33972556,0.05394538249537996,5421695.9724,525362.33972556,0.055364928564923595,6182635.758,599097.4049502
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Tools,3672684.08,16.13,8.55,4.53,4186859.8512000004,0.053360978592956056,4186859.8512000004,675340.49399856,0.06934547551010668,4186859.8512000004,675340.49399856,0.07117026741346258,4774489.3040000005,770125.1247352001
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Lipstick,4428694.16,7.53,-3.93,11.04,5048711.3424,0.06434516258923895,5048711.3424,380167.96408272005,0.03903649859189636,5048711.3424,380167.96408272005,0.04006372475253426,5757302.408000001,433524.8713224001
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Mascara,2639640.72,17.74,2.67,3.36,3009190.4208000004,0.03835173646436127,3009190.4208000004,533830.38064992,0.0548148999162323,3009190.4208000004,533830.38064992,0.05625732690681263,2375676.648,421445.0373551999
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Toner,4263989.87,13.23,-1.22,11.09,4860948.451800001,0.06195214922315112,4860948.451800001,643103.4801731401,0.06603530668028615,4860948.451800001,643103.4801731401,0.06777299312744661,5543186.831,733363.6177413
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Bronzer,2800011.37,14.06,4.22,12.6,3192012.9618000006,0.04068178572402655,3192012.9618000006,448797.0224290801,0.04608348411568955,3192012.9618000006,448797.0224290801,0.04729614821632701,3640014.7810000004,511786.07820860005
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Hair Dye,4233032.22,15.64,-2.89,12.74,4825656.7308,0.06150236087682043,4825656.7308,754732.71269712,0.07749764646146942,4825656.7308,754732.71269712,0.07953695871294308,5502941.886,860660.1109704
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Face Make-Up,3519558.41,15.46,2.26,13.31,4012296.5874000005,0.05113619273582291,4012296.5874000005,620301.0524120402,0.06369390229252897,4012296.5874000005,620301.0524120402,0.06536997584082571,4575425.933,707360.8492418001
Fragrance + Color Cosmetics,Europe,Face Make-Up,Frederic Malle,Tools,3764172.2,6.69,3.16,13.41,4291156.308000001,0.05469022322889267,4291156.308000001,287078.35700520006,0.02947784910292705,3726530.478,249304.8889782,0.026272814637559594,4893423.86,327370.056234
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Lipstick,712385.16,19.42,8.58,9.84,812119.0824000001,0.010350350981644895,812119.0824000001,157713.52580208002,0.016194378299998754,705261.3084,136961.74609128002,0.014433614127027226,641146.6440000001,124510.67826480002
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Mascara,1717516.65,8.73,13.84,5.18,1957968.9810000001,0.024954057358969897,1957968.9810000001,170930.6920413,0.017551546552013554,1700341.4834999999,148439.81150955,0.015643221713817712,2232771.645,194920.9646085
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Toner,3989773.84,10.9,-2.21,1.15,4548342.1776,0.05796802333920757,4548342.1776,495769.2973584,0.05090670258061414,4548342.1776,495769.2973584,0.05224628729053675,5186705.992,565350.9531279999
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Bronzer,2949158.02,19.64,2.38,6.0,3362040.1428000005,0.04284875980197694,3362040.1428000005,660304.6840459201,0.06780156484561804,3362040.1428000005,660304.6840459201,0.0695857295031538,2654242.218,521293.1716152
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Hair Dye,2048412.28,12.81,3.81,13.32,2335189.9992000004,0.029761689663933284,2335189.9992000004,299137.83889752004,0.03071614373157734,2335189.9992000004,299137.83889752004,0.03152442386768412,1843571.0520000001,236161.4517612
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Face Make-Up,2774843.56,12.62,-2.23,14.76,3163321.6584000005,0.04031611883262281,3163321.6584000005,399211.19329008,0.04099190004696614,3163321.6584000005,399211.19329008,0.04207058163013556,3607296.628,455240.83445359993
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Tools,1624878.01,6.1,8.26,9.34,1852360.9314000001,0.023608096645158498,1852360.9314000001,112994.0168154,0.011602478891007548,1608629.2299,98126.3830239,0.010340977598985363,2112341.413,128852.826193
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Lipstick,2368155.44,11.33,10.7,3.74,2699697.2016000003,0.03440728605729476,2699697.2016000003,305875.69294128,0.03140800168580099,2699697.2016000003,305875.69294128,0.0322344877219157,3078602.072,348805.6147576
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Mascara,4191139.94,14.73,3.38,7.41,4777899.5316,0.0608937016489649,4777899.5316,703784.6010046802,0.0722661801669845,4777899.5316,703784.6010046802,0.07416782896937757,5448481.922,802561.3871106001
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Toner,1654912.43,16.28,5.26,5.49,1886600.1702,0.024044471244160724,1886600.1702,307138.50770856004,0.03153767033635047,1886600.1702,307138.50770856004,0.03236756853889568,1489421.187,242477.7692436
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Bronzer,3182225.52,19.94,3.71,13.89,3627737.0928,0.04623503251351759,3627737.0928,723370.7763043201,0.07427733254367098,3627737.0928,723370.7763043201,0.07623190382653444,2864002.968,571082.1918192001
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Hair Dye,2052575.78,5.82,-0.92,6.86,2339936.3892,0.029822181780742783,2339936.3892,136184.29785144,0.013983708922299928,2032050.0222,118265.31129204,0.01246330392622485,2668348.514,155297.8835148
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Face Make-Up,1488357.18,5.0,13.3,12.81,1696727.1852000002,0.021624565002240116,1696727.1852000002,84836.35926000001,0.008711187505725797,1473473.6082,73673.68041,0.007764047295711043,1934864.334,96743.2167
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Tools,3840315.04,7.52,-2.59,1.95,4377959.1456,0.05579651398702585,4377959.1456,329222.52774911997,0.03380530700925317,4377959.1456,329222.52774911997,0.03469487694971677,4992409.552,375429.19831039995
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Lipstick,3758131.35,18.93,3.61,2.67,4284269.739000001,0.05460245481197693,4284269.739000001,811012.2615927001,0.08327655667689422,4284269.739000001,811012.2615927001,0.08546793809356945,4885570.755,924838.5439215
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Mascara,2805767.69,10.23,2.5,9.7,3198575.1666,0.04076542016183917,3198575.1666,327214.23954318004,0.03359909147525242,3198575.1666,327214.23954318004,0.03448323495589261,3647497.997,373139.0450931
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Toner,3734231.51,6.66,-4.29,14.92,4257023.9214,0.05425521044713761,4257023.9214,283517.79316524003,0.02911224242783458,3696889.1948999995,246212.82038033998,0.0259469592343577,4854500.9629999995,323309.7641358
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Bronzer,1547277.57,5.81,-1.2,1.55,1763896.4298000003,0.02248062819771067,1763896.4298000003,102482.38257138002,0.010523120727951151,1531804.7943,88997.85854883,0.009378974677859689,2011460.8410000002,116865.87486210001
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Hair Dye,2263149.03,17.04,1.82,7.22,2579989.8942,0.03288163215565747,2579989.8942,439630.27797168,0.04514222225011659,2579989.8942,439630.27797168,0.04633011751012529,2036834.1269999999,347076.53524079995
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Face Make-Up,3540140.48,12.63,12.23,13.12,4035760.1472000005,0.051435232722041584,4035760.1472000005,509716.50659136,0.052338833283412815,4035760.1472000005,509716.50659136,0.053716103804728174,4602182.624,581255.6654111999
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Tools,544598.13,16.67,4.21,14.84,620841.8682,0.00791254802310519,620841.8682,103494.33942894002,0.010627030726102929,539152.1487,89876.66318829001,0.009471586866452508,490138.31700000004,81706.05744390002
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,2674544.34,19.8,10.09,4.48,3048980.5476,0.038858856401460966,3048980.5476,603698.1484248,0.06198907890036574,3048980.5476,603698.1484248,0.0636202908639695,2407089.906,476603.801388
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Mascara,2922777.41,19.88,12.15,2.36,3331966.2474000007,0.04246547195722469,3331966.2474000007,662394.88998312,0.06801619187586018,3331966.2474000007,662394.88998312,0.06980600433758427,2630499.669,522943.33419719996
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Toner,3678673.99,10.18,-4.86,6.65,4193688.3486000006,0.0534480068949612,4193688.3486000006,426917.4738874801,0.04383684303456559,4193688.3486000006,426917.4738874801,0.044990387885902,4782276.187000001,486835.7158366001
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,1556394.9,17.28,1.75,12.59,1774290.186,0.022613095254598096,1774290.186,306597.3441408,0.03148210244834649,1774290.186,306597.3441408,0.03231053840939187,1400755.41,242050.534848
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Hair Dye,502690.72,9.62,-0.18,4.27,573067.4208000001,0.007303668969207302,573067.4208000001,55129.08588096,0.005660778094643368,497663.81279999996,47875.25879135999,0.005045299372611116,452421.648,43522.9625376
